UID,meanStepDisplacement,meanStepTravel,sdStepDisplacement,sdStepTravel,shapiroDisplacement,meanAngle,sdAngle,lab,meanVideoStepDisplacement,sdVideoMeanStepDisplacement,meanVideoStepTravel,sdVideoMeanStepTravel,meanVideoAngle,sdVideoAngle
lab_25_18,6.268840203793227,6.268840203793227,3.000331409982609,3.000331409982609,3.1806314382265555e-07,0.5608536247987115,0.35556092659726873,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_19,0.032021380762721076,0.037824927581180744,0.03376619746125375,0.02710719038229478,2.6253014824438446e-24,-0.6850603097996444,0.584943191527376,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_2,0.041056221129708255,0.041056221129708255,0.014111374582052515,0.014111374582052515,6.315541823239158e-30,1.249225362111008,0.32910693230776594,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_20,3.4555224582089954,3.4555224582089954,0.5368808199234696,0.5368808199234696,5.4728545727554057e-17,0.5644842493317365,0.10665604635272852,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_21,0.012218017997912533,0.049848965382203056,0.05435806996593978,0.02488293360002476,1.327627975482358e-23,-0.3356719978262593,0.22150423761092883,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_22,0.08487835412168303,0.13888864569834874,0.1376334405973565,0.0828084721822015,9.801316736002263e-08,0.06051544761626975,0.6035963209653858,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_23,4.4810450761769784,4.4810450761769784,1.1221248619586046,1.1221248619586046,5.415242906869899e-11,-0.9754748491800993,0.6497381941747661,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_24,4.63074908518303,4.638309945292243,2.162281669260365,2.1460149017529973,0.00717103760689497,0.6980149757055543,0.30916806822165194,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_25,0.03669585248448425,0.054903072795122826,0.06762552589540181,0.05390222574111513,1.4132481578105633e-19,0.40176296509747317,0.9335352954726713,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_26,3.699791283725794,3.699791283725794,0.43222917286637097,0.43222917286637097,3.892883400296135e-28,0.4702682685449538,0.09166552081075881,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_27,0.02678614607290596,0.05430890597943953,0.06314806773207908,0.04190129844110683,8.737786262244328e-24,0.2042648338041504,0.8755430383403646,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_28,0.08019858075773878,0.10982486623913774,0.12115893547091151,0.0951304302290048,5.747859870355865e-14,-0.43565758712800695,0.4805950579464575,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_29,0.03627838183944936,0.07445165806675406,0.07096160237136054,0.028436255223061726,2.723108024154374e-17,-0.02374498755297604,1.0033310329929348,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_3,3.5215907495031518,3.5215907495031518,0.5464823775630673,0.5464823775630673,6.638321946508714e-23,0.5243065142633432,0.12986819938619587,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_30,3.5922761631973223,3.6975669452189996,2.4448486009587667,2.2824836034262215,2.4990248448375496e-07,0.4790601885288742,0.9216373771795111,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_31,5.5762145353899255,5.5762145353899255,1.2844778309349152,1.2844778309349152,2.658649478348707e-08,0.16415647536317501,0.1369357234143066,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_32,3.8179872704779783,4.090423810796574,3.0867453087912056,2.715410916775731,2.428540142318525e-07,0.050287282164295975,0.6478632646573844,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_33,6.7359818133439155,6.7359818133439155,2.948056851605819,2.948056851605819,2.0826633772230707e-05,0.7095611848751316,0.32469732006650914,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_34,0.03482895462816916,0.03497323418984515,0.07172292922454132,0.07165268695130612,1.4876939224502907e-25,-0.24952012551224964,0.9108004303570991,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_35,6.228472567846732,6.401004672680798,2.8753243997190236,2.4674886245649508,0.001226835767738521,0.20530890540550326,0.30047030362060634,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_36,2.2441508178693765,3.0967761188154497,3.3694937962978755,2.6076194136737025,0.0004581752873491496,-0.39884655680274234,0.9511517798118342,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_37,4.137844205907079,4.1382582557945256,1.139041333179546,1.1375361266345252,3.444268870111955e-09,0.7235610432571581,0.22213560856325398,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_39,1.9352342155771143,2.6369182502539497,2.384734818099175,1.5744058445243787,0.0003471668460406363,0.09792284620806971,1.1464514830862325,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_4,4.452615614129287,4.452615614129287,1.6673476742677737,1.6673476742677737,5.002816578780767e-07,0.9083255086111676,0.26077299710156476,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_40,6.6616140228692995,6.6616140228692995,3.2523102532883352,3.2523102532883352,0.0005110381753183901,0.5445521129104084,0.389583275528797,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_41,4.816242749606844,4.816242749606844,1.1109565307531801,1.1109565307531801,4.736432401841739e-08,0.4127891003560917,0.09752816987945587,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_42,3.6313893929907017,3.7372312318317054,1.4811721113321723,1.1891015376052865,2.383257591276333e-09,-0.6013828501295977,0.3728624538290382,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_43,4.314614016517726,4.540462127034231,3.5701549621390734,3.2781251102093787,0.0018247589468955994,0.5246916522763067,0.2569073159232707,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_44,3.5886894698637692,3.5886894698637692,2.0865463756594917,2.0865463756594917,0.03114522248506546,-0.7620981354718683,0.32370198672344763,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_45,3.7303136889405994,3.9672446000961266,2.7179618550325033,2.3587130275464787,2.7147009404870914e-06,0.29777633899439765,0.5925262225673177,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_46,4.5099878954675185,4.5099878954675185,0.5344669117037575,0.5344669117037575,5.987839071430368e-27,0.576984976620287,0.09825561547690782,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_47,3.1419351339328823,3.188011904172875,1.754749419396527,1.6695753979878614,1.012172012870849e-09,0.736223742329635,0.7606043727603798,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_48,4.678744151500385,4.828709266542444,3.1185399517812806,2.880886163190449,5.359979695640504e-06,0.6230940433283361,0.5650079502505879,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_49,6.046618719193924,6.046618719193924,1.6259321540493874,1.6259321540493874,1.939155481522903e-06,0.3911080486452888,0.15601573882861233,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_5,0.01338246971563519,0.01885854815083052,0.017899846952457575,0.01199375580267101,4.53374864516105e-31,0.8054435024924688,0.25355287181666664,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_50,1.7237818663297229,2.088090481938431,1.871325863731841,1.4536720917032955,4.084100510226563e-06,0.37899236032077516,0.5753704058467191,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_51,8.018819547538538,8.018819547538538,1.4353569772879275,1.4353569772879275,8.271414803084909e-12,0.5345021080460092,0.09840383557958811,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_52,3.7898972310816905,3.7898972310816905,0.9429780256117863,0.9429780256117863,3.066317049160716e-07,0.09254275342299764,0.050746513880658296,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_6,5.441505778734413,5.566904376760932,2.632958182982277,2.3562745156991634,3.5656397812999785e-05,0.17841951003973297,0.3052861610221178,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_7,0.02755408043256053,0.02755408043256053,0.02290218751657213,0.02290218751657213,2.3062151348909975e-26,-1.0324046737877848,0.9108203727431554,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_8,0.031218112283441568,0.031218112283441568,0.008872157558573538,0.008872157558573538,9.636744539702511e-24,0.477800329490133,0.23674397703696765,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_25_9,0.02217064300571507,0.02217064300571507,0.001381220995135126,0.001381220995135126,1.51341694905441e-34,0.04987851679426875,0.014328582762903148,1.0,2.6492050388377804,2.3890603390728495,2.7190706382650034,2.3980793354133954,0.1755901750558129,0.3164633463264523
lab_26_0,7.278968518743506,7.950810772775632,5.989860053899681,5.064228886778035,0.07872292399406433,0.016128015504232825,1.0244522582251114,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_1,2.822329602451853,3.6828965916620606,3.547486934646497,2.6431951557703055,0.004201699048280716,-0.09059776075606649,1.053743955361181,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_10,9.83969282347549,10.013842529101062,5.4274000874153145,5.098939534020544,0.04180389270186424,-0.66314661335772,0.7379669670690414,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_11,11.1637224254291,11.1637224254291,2.0326927408497215,2.0326927408497215,1.6437211591835421e-09,-0.6281683917093025,0.10302131335974035,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_12,11.391012049815027,11.391012049815027,3.1089158615038195,3.1089158615038195,1.435656213288894e-05,-0.4097061435727157,0.10366726516685357,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_13,1.7834774104571958,3.372254485133062,3.471217880858094,1.9641906571155479,0.25580915808677673,-0.24881915275191038,0.6347230632012795,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_2,8.658377193671223,8.658377193671223,1.9195739082242604,1.9195739082242604,4.199334398435894e-06,-0.5155686290677467,0.08877376451997215,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_3,7.47588010133924,7.47588010133924,1.8975092280144514,1.8975092280144514,2.2549380446434952e-05,-0.5332894474199653,0.12207601901909555,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_4,6.056487210266772,6.056487210266772,1.668951893217714,1.668951893217714,1.0578036153674475e-06,-0.5159845181606983,0.15035398655485746,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_5,4.247618725066022,4.247618725066022,0.9389634568847905,0.9389634568847905,9.186041260988986e-09,-0.820997732220677,0.16849185135568706,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_6,9.996280558287667,9.996280558287667,2.464202041229574,2.464202041229574,1.4352284779306501e-05,-0.4645097952226978,0.08948694711495146,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_7,4.328441474783819,5.408310644368884,5.2482316543964105,4.126683544063372,3.176095924573019e-05,-0.14585388946725258,0.9093173006337529,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_8,4.675099976138066,4.675099976138066,0.8554593341434248,0.8554593341434248,5.800447899773076e-10,-0.7882717421638953,0.10219390012218937,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_26_9,9.142573095824828,9.142573095824828,1.8200541029046364,1.8200541029046364,5.539240621743602e-09,-0.44422165802353497,0.0845564530316837,1.0,7.061425797553558,3.0109877554069677,7.373940454205617,2.696033844434321,-0.44664338988499647,0.3773024286790894
lab_27_0,0.25414742556432895,0.5035931669749706,0.6668095669878714,0.5055886022485557,2.996882790980435e-20,0.1308713097857435,0.9061971555482936,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_1,0.1012903738767992,0.12144816113443399,0.41714491022842437,0.41172801717474417,1.0575857598980859e-29,-0.0024087299895483518,0.23936527998982948,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_10,0.4059144624840388,0.5175198626644699,0.4967025378669615,0.37901603359875774,1.1184900472471782e-07,-0.17192835368883475,0.8126746296224537,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_11,0.4954398899515657,0.5166559263561408,0.48930354774169976,0.46684612041754325,3.2597876859443924e-18,-0.5203699866428738,0.8319759433835392,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_12,0.7117165726375546,0.7980143984513124,0.7684993198719826,0.6784575920977209,5.503731326868687e-22,0.10908076102927469,0.6637369017840203,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_13,0.33160626973139645,0.7135375889517351,0.8187136835078797,0.5206908130946395,1.297061199764804e-12,-0.327936317530069,1.1355306659977904,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_14,1.4903742852330744,1.5419346282491382,1.6819343289421793,1.63479546095662,9.602672861268777e-33,0.12209790947118924,0.32031337551519995,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_15,0.3840465553963763,0.5135383778121982,0.4685146823171437,0.3213659888236026,4.3226013985986356e-06,0.11718305518980242,0.6764566982961496,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_16,0.49647952059390515,0.5679978854186635,0.6568448477927724,0.5960834426495936,2.6067352019274407e-27,-0.2063411181012952,0.6689471223163704,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_17,0.8496686504219384,0.9390526814749025,1.0061189777645185,0.9232509270737579,7.979951256425659e-25,-0.35364006312075946,0.8897829113900626,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_18,0.45176152399502106,0.5993286765777952,0.9343563006371598,0.8472988307168676,5.075950116455233e-31,-0.20892181994934267,0.8098299298132923,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_19,0.5248560189720212,0.5494883687236215,0.3798294689838262,0.34322995032069586,1.0697366253412846e-20,-0.409072437360341,0.48507175078983356,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_2,1.0703537943012127,1.4779238600925948,1.506494984679131,1.1094707961940151,0.05697635933756828,0.2870420463079594,0.838614689611561,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_20,0.2881303615042102,0.37674760342025676,0.7070913814887382,0.6641224061220129,5.028520329992775e-31,0.1234138675374713,0.9927624653291721,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_21,0.17837063075324075,0.4844870278106694,0.6150377603056599,0.4187598934954195,1.2592006321241937e-19,0.21466349916833327,0.907999039188946,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_22,0.37738530293837436,0.43938021709760783,0.6402880043881606,0.5994442595108579,1.790123957323742e-28,-0.11082945937219815,0.6543862849730794,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_23,0.3197004302872742,0.3873721682350062,0.40583989489797245,0.3418438074524324,2.4606518048793626e-18,-0.08669504431476847,1.1525241562641355,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_24,0.03096292295608808,0.08043652858835318,0.1045916778478069,0.07367554914392638,1.4231454405103397e-26,-0.2423462046755813,0.7988628067456858,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_25,0.413235491093366,0.5468668627618823,0.5322558387271658,0.39369592755235705,2.6059146307488845e-07,-0.05312756547760649,0.9421795314294344,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_26,0.3962142345861624,0.5278455988832939,0.523581540466861,0.3905155220293896,0.0003183539374731481,-0.44424131985082793,0.8373513865969796,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_27,0.8463653878779888,0.8684640931517744,0.3962870030960257,0.34517803743395076,1.4038892913958989e-05,-0.28040416513992195,0.3720988226731745,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_28,0.2702671343841172,0.3937893743431355,0.3943586924926658,0.2710959810236392,1.589567432347394e-06,-0.03490335312706388,0.9934005326656997,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_29,0.7059616186487443,0.7725723198101977,1.7822659591927796,1.754418925731709,3.086430282362968e-22,-0.3097640338298898,0.7399890689518052,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_3,0.39204650616531317,0.4578327285608134,0.377316294947925,0.2940361237811078,2.3691954709192942e-07,-0.19402627761201147,1.0351606784671907,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_30,0.8890146709911704,1.1010086161780432,1.5750296404736988,1.4348677572201411,2.1656370122317127e-18,-0.7710191064153187,0.20813490968414516,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_31,2.9647956415769365,2.9951448430298733,4.674269092089097,4.65488046149894,4.1075411075122264e-20,0.9578478027323415,0.9669007056136522,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_32,1.8026496377294874,1.8222947559756222,1.370147965036533,1.3439095895348585,1.0073141629055367e-17,-0.11225056943280905,0.1985060254056009,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_4,0.9444299482489136,0.9732372115762291,0.915431640298544,0.8847442258712144,6.525905086551923e-25,-0.6203099995004396,0.47096374121366624,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_5,0.5189855971799586,0.5783532727148419,0.4298411627624018,0.34585685944506517,0.0002380727237323299,-0.2029417008206969,0.6332929871126801,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_6,1.5646380334672882,1.5646380334672882,0.76306801139026,0.76306801139026,1.1894712059756785e-07,-0.6726538359172257,0.24463714136475634,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_7,0.7393834602459387,0.84665221513824,0.7676563264878833,0.6474288868158732,1.037905519835765e-19,-0.33687712977881745,0.6688616937760712,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_8,0.42939911406020753,0.4386834823039779,0.36542953226255687,0.3542303552195629,2.20381460476482e-12,-0.37644166536026696,0.9526315813481623,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_27_9,0.47886482415582543,0.4910651343013922,0.37269894418940624,0.3564702746194182,7.546322406206969e-15,-0.6159646149103236,0.6165967668174912,1.0,0.6702562512730253,0.5712349830440459,0.7729365354615296,0.5594570509958277,-0.16979438244535505,0.2672315290202224
lab_28_0,0.1127066004179781,0.1267105187249881,0.0847343823695881,0.06186386487908578,2.184094571866524e-11,0.3681190763412614,0.5951153608191512,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_1,0.09615164527395717,0.1036855556210432,0.06771913401034535,0.05550068067650664,2.0008641396798644e-16,0.0611038407106007,0.6399675357018497,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_10,4.814254874848236,4.814254874848236,0.7743314019203922,0.7743314019203922,6.560441751478352e-13,0.45432018115154604,0.07215467156705635,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_11,0.1501170543438775,0.15872198517880756,0.07190897889079875,0.05013344862363256,1.3770047739824578e-18,0.3699412930962895,0.3689072169545682,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_2,0.07713347428682021,0.08913278365574714,0.07065637841774164,0.05474708708638696,1.6560910628959924e-12,0.1678483854073557,0.7214039766011644,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_3,0.1023149519322025,0.11109172611455423,0.08744770214883314,0.07598735676998389,1.2829393580479631e-12,0.08331126480225721,0.5510553340214965,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_4,0.0882045051129602,0.1085134720258785,0.08602291522870197,0.05835069027488498,3.6290406443817425e-12,0.37617453870289685,0.5853209164120207,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_5,0.089420721560746,0.11041829005095928,0.09712837495923735,0.07237256309464864,1.9310864485169027e-13,0.6655239406973711,0.634764461923581,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_6,0.08867073925484101,0.10335013304297194,0.10012528818102516,0.08489006616402966,9.505383263992927e-23,0.1784816545103081,0.588668743042717,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_7,0.09404469723369718,0.1274308918154808,0.12532115379651027,0.09116558823249908,2.5466399280159313e-13,-0.10247185629298437,0.5647566663191532,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_8,0.08913067636499622,0.11883614898178285,0.41739745516018273,0.40993033888535,8.261592469330549e-29,-0.05991995451903796,0.8527249505762327,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_28_9,2.169590642107912,2.1700283138065783,0.23699176289014315,0.23295013903790227,4.217860188791265e-24,-0.1944170787211411,0.07349343068312056,1.0,0.6643117152281853,1.375069123901261,0.6785145578222522,1.369269362616323,0.19733460715722695,0.22715293516208535
lab_29_0,0.01727369973967902,0.06900948868467661,0.21213928015462144,0.20134335191085165,2.918097957837202e-30,0.4768597517956862,0.8263518753066352,1.0,2.3857834615338223,2.3819094851229026,2.487586362835842,2.4365426719654293,0.2114559710458481,0.32486604453935275
lab_29_1,0.07350295842845754,0.08860048594843853,0.09861749184023569,0.0853114792058786,3.760463755707669e-15,0.08073488383484013,0.8418412956827875,1.0,2.3857834615338223,2.3819094851229026,2.487586362835842,2.4365426719654293,0.2114559710458481,0.32486604453935275
lab_29_10,0.015434044164815157,0.015434044164815157,0.0029099770907936584,0.0029099770907936584,7.493974721859406e-30,-1.3452097120864854,0.24972933416525125,1.0,2.3857834615338223,2.3819094851229026,2.487586362835842,2.4365426719654293,0.2114559710458481,0.32486604453935275
lab_29_11,0.05708405660847428,0.12697731810457918,0.14940372687467907,0.09724620203325013,3.378211531023606e-25,0.024950012604376688,0.965868985708523,1.0,2.3857834615338223,2.3819094851229026,2.487586362835842,2.4365426719654293,0.2114559710458481,0.32486604453935275
lab_29_12,0.03635198549119114,0.12449044326777021,0.5776646030491779,0.5652609928166902,6.510890443677503e-35,-0.0763390450378061,0.7725079530171742,1.0,2.3857834615338223,2.3819094851229026,2.487586362835842,2.4365426719654293,0.2114559710458481,0.32486604453935275
